income,family_size,utility_bills_paid,loan_defaults,credit_history_years,suspicious_transactions,is_eligible,trust_score
50679,1,1,0,9,3,0,67.6358
80875,9,1,0,10,4,0,62.175
48975,5,0,0,2,4,0,24.795
75023,9,0,0,8,2,0,52.004599999999996
28019,5,0,0,2,5,0,4.6038
45966,1,0,0,14,3,0,51.1932
29245,8,0,1,3,3,0,5.349
72682,9,1,1,9,5,0,21.0364
37758,1,1,0,16,2,1,84.5516
29287,9,0,1,18,3,0,26.8574
38309,4,1,0,8,0,1,89.6618
68481,8,0,0,15,3,0,53.1962
30871,4,1,0,20,3,1,73.1742
23355,10,0,1,0,5,0,0.0
96574,5,0,1,5,1,0,32.814800000000005
23745,2,1,0,12,3,1,65.749
69269,4,1,0,3,5,1,41.3538
67581,9,0,0,16,2,0,72.5162
26684,5,1,0,11,5,1,43.8368
31580,3,1,0,12,2,1,75.316
56472,2,1,0,12,3,0,70.2944
79972,2,1,1,3,0,0,56.4944
38395,1,1,0,3,4,1,47.179
22319,6,0,0,18,3,0,53.4638
97291,3,1,0,11,5,0,55.958200000000005
37989,6,1,1,2,2,1,25.5978
51148,4,1,0,17,0,1,100.0
74760,2,1,0,0,2,0,62.952
56734,3,0,1,17,2,0,34.8468
37141,2,0,0,7,1,0,61.928200000000004
91320,10,0,0,18,0,0,94.264
20964,1,0,1,13,2,0,26.6928
60537,10,0,0,9,0,0,75.6074
76708,6,0,0,11,3,0,54.8416
84021,1,0,0,19,0,0,92.30420000000001
80417,10,0,0,12,1,0,75.0834
99250,2,0,0,16,3,0,62.85
89550,9,0,1,4,3,0,17.91
74350,2,1,0,12,3,0,77.87
82261,2,1,1,10,1,0,65.4522
73876,10,1,0,12,4,0,58.7752
66860,5,1,0,20,2,1,89.372
38121,5,1,0,14,3,1,63.6242
67397,1,1,0,10,0,0,98.4794
76355,3,1,0,17,0,0,100.0
90340,9,1,1,16,4,0,42.068
23274,2,0,0,18,1,0,74.6548
80463,1,1,0,2,2,0,66.0926
22877,2,0,0,19,5,0,36.0754
60587,4,0,0,9,0,0,74.6174
71172,3,1,1,17,3,0,54.7344
45692,6,1,0,6,3,1,63.138400000000004
41306,8,0,0,1,4,0,24.761200000000002
94772,1,0,0,10,2,0,62.9544
72005,9,1,0,5,0,0,86.901
97839,6,1,1,17,3,0,51.0678
83855,8,0,0,15,4,0,44.271
95090,10,0,0,12,3,0,58.018
28932,8,0,0,3,0,0,55.2864
48231,6,1,0,10,3,1,65.6462
37431,2,0,0,4,4,0,18.4862
65409,8,1,0,0,0,1,78.0818
53660,5,1,0,11,3,1,68.232
51226,1,1,1,5,3,0,27.7452
76859,3,0,0,5,0,0,74.87180000000001
61853,9,0,0,18,5,0,34.370599999999996
61998,4,1,0,3,5,1,34.8996
82666,7,0,1,5,0,0,49.0332
48382,3,1,0,4,1,1,80.6764
81015,8,1,1,15,3,0,52.703
55517,7,1,0,6,1,1,79.1034
35303,5,1,0,13,5,1,49.5606
99209,9,0,1,14,2,0,42.8418
57457,7,1,0,14,4,1,62.4914
71704,5,1,0,18,1,0,99.0
38028,8,0,0,12,4,0,40.6056
36703,10,1,0,12,2,1,72.3406
44063,9,1,0,10,0,1,89.8126
92190,8,1,1,7,2,0,53.938
28907,5,1,1,15,3,1,37.2814
78319,7,0,1,2,0,0,36.6638
28822,9,1,0,15,3,1,72.2644
74811,1,1,1,14,5,0,24.9622
42900,1,1,0,10,3,1,66.58
58801,7,0,0,2,3,0,32.7602
54323,7,1,0,17,5,1,57.364599999999996
61679,2,1,0,2,1,0,71.3358
58413,2,0,0,20,4,0,54.6826
83476,10,0,1,16,3,0,30.6952
34161,5,1,1,1,0,1,50.3322
21845,6,0,1,14,0,0,41.369
63879,6,0,0,12,2,0,56.775800000000004
37527,5,1,0,10,1,1,87.5054
98786,6,1,1,6,2,0,44.7572
69727,9,0,0,0,1,0,50.9454
80702,2,0,0,20,0,0,99.1404
26578,1,0,0,8,4,0,30.3156
26749,1,1,1,10,2,1,40.3498
78543,8,0,0,20,1,0,82.7086
93452,3,0,0,6,1,0,72.6904
28688,9,0,1,12,4,0,2.7375999999999996
87833,4,1,0,16,2,0,92.5666
98698,9,1,0,4,4,0,57.739599999999996
61371,9,1,0,13,1,1,93.77420000000001
34028,4,1,0,20,1,1,95.8056
59171,7,1,0,18,4,1,72.8342
23814,10,0,1,12,0,0,46.7628
58917,8,0,0,13,1,0,72.2834
58143,7,1,1,5,2,1,38.1286
59391,7,0,0,4,5,0,20.8782
56719,3,0,0,14,2,0,66.3438
52200,10,0,0,2,1,0,50.44
24988,3,0,0,20,0,0,81.9976
86559,6,0,0,12,4,0,44.311800000000005
24200,6,1,0,12,5,1,42.84
41649,4,1,0,0,4,1,40.3298
85294,8,1,0,19,0,0,95.0
46953,3,0,1,0,3,0,0.0
57609,8,1,0,5,3,1,61.0218
53631,9,1,1,8,5,1,10.7262
30174,1,0,0,6,1,0,58.0348
66397,5,0,1,13,3,0,20.779400000000003
27225,6,1,0,2,4,1,39.445
56388,6,1,0,4,2,1,65.2776
32212,3,0,0,11,2,0,55.9424
85774,10,0,0,6,0,0,78.1548
91231,2,1,0,4,2,0,76.2462
22718,7,1,0,14,3,1,69.5436
44439,5,1,0,9,5,1,44.3878
62713,10,1,0,3,1,1,73.0426
69003,7,1,0,3,5,1,33.3006
37107,5,0,1,9,2,0,24.9214
76263,4,1,1,16,2,0,59.2526
87311,4,0,0,18,0,0,92.4622
65376,9,1,1,4,3,1,27.075200000000002
44568,8,1,0,5,3,1,61.4136
29298,10,0,1,9,1,0,25.3596
20877,3,0,1,5,4,0,3.0
24064,8,0,1,13,5,0,5.0
60313,10,1,0,12,5,1,54.0626
61011,10,0,0,18,3,0,64.2022
55009,4,0,0,13,1,0,68.5018
96172,6,0,0,2,0,0,68.2344
86686,8,0,0,0,0,0,70.3372
38350,3,0,0,11,1,0,61.17
41864,1,0,0,12,0,0,79.3728
94874,9,0,0,13,3,0,54.4748
78587,2,0,0,9,3,0,52.2174
43770,5,1,0,18,4,1,61.754000000000005
35961,8,0,0,12,3,0,45.1922
27639,7,1,1,13,0,1,62.0278
80928,4,0,1,0,1,0,26.1856
26973,3,1,0,0,3,1,43.3946
36599,8,0,0,4,2,0,39.3198
76028,10,1,0,13,2,0,85.7056
90367,7,1,1,12,5,0,31.0734
53337,7,0,0,5,5,0,21.1674
59978,1,0,0,0,5,0,7.9956
47751,8,1,0,14,4,1,59.550200000000004
84107,2,0,1,7,4,0,4.321400000000001
44966,3,0,0,17,5,0,32.4932
49255,8,1,0,20,5,1,56.851
47404,4,1,0,1,0,1,80.9808
56168,2,1,1,12,2,0,51.233599999999996
90648,7,1,0,1,5,0,44.629599999999996
26614,1,0,0,19,0,0,79.8228
89425,7,0,0,15,4,0,48.385000000000005
48212,4,1,0,9,0,1,90.1424
71742,10,1,0,2,2,0,67.3484
66003,9,0,0,16,3,0,57.2006
85310,6,1,0,3,5,0,39.562
34371,9,0,0,6,3,0,30.874200000000002
90451,5,1,0,12,4,0,71.0902
61901,1,0,0,20,4,0,48.3802
52054,9,1,0,3,4,1,43.9108
43195,10,0,0,12,5,0,25.639
62359,8,0,0,15,3,0,52.9718
49955,8,0,0,1,3,0,31.491
45243,7,0,0,9,5,0,26.5486
83752,2,0,1,18,1,0,49.7504
24989,9,0,1,5,5,0,5.0
82979,8,1,1,19,4,0,49.0958
20034,7,0,0,3,4,0,19.5068
70883,1,1,1,12,0,0,68.17660000000001
92892,3,0,0,0,3,0,38.5784
85884,7,1,0,11,4,0,61.6768
22930,10,1,0,7,1,1,76.086
45982,2,1,0,16,5,1,57.1964
73485,10,0,1,3,5,0,2.0
61912,7,1,0,8,2,1,79.3824
56026,10,1,0,5,1,1,73.7052
74532,10,0,0,10,4,0,37.9064
27139,1,0,0,17,0,0,85.9278
92323,8,1,1,20,1,0,77.4646
57990,10,0,0,16,4,0,45.598
50475,5,0,0,19,1,0,80.595
41441,8,1,0,9,0,1,93.7882
96407,4,0,0,17,0,0,95.7814
82105,2,1,1,3,0,0,55.921
49610,5,0,0,1,3,0,29.422
77246,2,1,0,10,3,0,69.4492
33826,8,0,0,20,4,0,41.7652
22355,1,0,0,2,1,0,45.471000000000004
27730,3,0,0,17,4,0,36.046
53458,1,0,0,7,5,0,25.1916
41189,2,1,0,18,1,1,97.2378
84490,3,1,0,7,5,0,49.397999999999996
75116,5,1,1,2,4,0,17.0232
75873,9,0,0,20,4,0,53.1746
47047,7,1,1,9,3,1,27.909399999999998
97404,2,1,1,3,4,0,20.9808
99819,1,0,0,16,1,0,84.96379999999999
65553,7,0,1,17,5,0,12.6106
69623,9,0,0,12,3,0,52.9246
96057,2,1,0,14,3,0,85.2114
23514,9,1,1,11,3,1,30.2028
90651,7,1,1,14,5,0,29.1302
98703,8,1,1,15,1,0,77.2406
86448,1,0,1,10,0,0,53.2896
88744,3,0,0,15,1,0,78.2488
94177,4,1,1,9,5,0,18.3354
43030,7,1,1,10,3,1,28.606
78557,4,1,0,12,0,0,100.0
40369,2,1,0,4,0,1,82.0738
48554,1,1,1,17,4,1,32.2108
86573,9,0,0,5,4,0,39.8146
65418,6,1,1,19,1,1,66.5836
87117,9,0,1,1,3,0,12.9234
96298,2,0,1,4,1,0,40.2596
30892,6,1,0,9,2,1,73.6784
30320,10,1,0,14,0,1,100.0
91559,5,1,1,3,0,0,64.8118
40755,5,1,1,7,2,1,36.650999999999996
75377,6,0,0,3,3,0,36.5754
71353,8,0,0,0,4,0,28.2706
69733,3,1,0,2,5,0,34.946600000000004
38700,2,1,1,13,3,1,32.24
28260,10,0,1,3,3,0,0.0
20951,5,1,0,1,3,1,41.6902
87595,10,0,0,5,0,0,73.019
33714,9,1,0,10,0,1,89.7428
60952,7,0,0,15,1,0,73.6904
31783,8,1,0,8,3,1,58.3566
67738,5,1,0,5,1,1,79.0476
64599,6,0,1,9,5,0,4.0
31419,6,1,1,6,0,1,53.2838
70049,4,0,1,9,4,0,8.5098
63617,1,0,1,9,2,0,24.223399999999998
62673,3,1,0,2,4,0,41.5346
74161,6,0,1,8,3,0,11.8322
71489,7,1,1,15,4,0,41.7978
32987,4,1,0,9,2,1,67.0974
55918,5,1,0,18,0,1,100.0
61464,4,1,0,18,0,1,100.0
54797,4,1,0,16,2,1,79.9594
69626,4,0,0,20,5,0,44.925200000000004
67708,2,0,0,14,0,0,79.5416
24527,5,0,0,13,2,0,52.4054
87691,5,1,0,19,4,0,72.0382
95479,3,0,0,1,4,0,26.5958
70225,4,0,0,7,3,0,41.545
61658,10,0,0,17,3,0,57.8316
84172,2,0,0,9,4,0,36.3344
38349,9,0,0,0,3,0,24.669800000000002
51324,9,0,0,20,4,0,47.2648
55160,6,0,1,15,4,0,9.532
84691,8,1,0,18,3,0,78.9382
84415,10,0,0,15,1,0,83.383
39573,4,0,0,18,0,0,82.91460000000001
47468,6,0,0,11,1,0,65.9936
76593,3,1,0,9,2,0,83.8186
22880,5,0,0,3,2,0,41.076
85067,2,1,0,17,5,0,66.5134
90550,3,0,0,9,2,0,62.61
91748,3,0,1,6,3,0,14.349599999999999
98366,8,0,0,16,3,0,68.67320000000001
57334,8,0,0,5,1,0,55.9668
38110,5,0,1,6,3,0,9.622
48159,7,0,0,10,2,0,50.6318
58483,6,0,1,17,2,0,39.196600000000004
65504,10,0,0,8,3,0,44.1008
31832,8,1,0,6,2,1,64.3664
30218,1,1,1,18,2,1,58.0436
24407,7,1,0,11,1,1,78.3814
95894,4,0,0,9,2,0,67.6788
90464,4,1,0,3,4,0,56.5928
68371,6,0,1,15,2,0,35.1742
84762,3,0,0,14,0,0,88.9524
75511,3,1,0,3,5,0,40.602199999999996
42713,3,0,0,6,5,0,19.5426
78136,2,1,0,17,3,0,78.1272
56929,9,1,0,13,0,1,100.0
42530,9,0,0,10,3,0,46.506
37499,1,0,0,0,5,0,9.4998
85828,1,0,0,1,4,0,25.6656
66716,3,0,0,20,5,0,47.343199999999996
55880,3,0,0,8,3,0,47.176
30747,4,0,0,15,4,0,35.6494
97002,10,0,0,10,0,0,79.4004
22026,3,0,1,19,4,0,9.9052
67332,8,0,0,19,5,0,46.9664
52852,4,0,1,1,1,0,19.0704
42378,5,0,0,20,3,0,60.4756
24208,1,0,1,17,0,0,52.3416
33867,6,0,1,17,2,0,29.273400000000002
58494,7,0,0,18,1,0,83.6988
26551,9,1,0,11,0,1,88.8102
38388,9,1,1,1,0,1,53.1776
96464,10,1,0,18,2,0,92.2928
33474,8,0,0,18,0,0,81.6948
73183,5,1,0,15,1,0,97.1366
22803,2,0,0,19,4,0,44.0606
86340,5,0,0,7,5,0,24.768
93973,8,1,1,2,2,0,40.7946
44134,10,1,0,15,0,1,100.0
59586,8,1,0,1,3,1,49.4172
98668,2,0,0,11,1,0,74.2336
72640,4,1,0,3,5,0,41.028
43532,4,1,0,10,5,1,39.7064
68870,6,1,1,7,0,1,69.274
55663,4,1,0,12,0,1,95.1326
64937,5,0,0,3,5,0,20.4874
85565,10,1,0,19,5,0,61.613
39391,7,1,0,3,3,1,50.3782
50510,7,1,1,9,4,1,19.602
56516,4,0,0,14,2,0,57.303200000000004
20080,2,0,0,3,0,0,59.516
52508,9,0,0,8,2,0,50.501599999999996
40828,7,1,0,18,5,1,55.1656
30524,9,0,1,16,5,0,5.1048
63298,6,0,1,19,0,0,61.1596
57355,4,1,0,20,1,1,99.0
68127,10,1,0,0,2,1,67.6254
55755,1,0,0,1,0,0,63.650999999999996
96881,6,1,0,19,4,0,75.8762
44668,4,0,1,15,4,0,8.4336
71033,7,1,0,7,5,0,39.7066
78583,6,0,0,18,4,0,56.7166
23549,7,1,0,16,0,1,93.7098
69218,8,0,0,18,0,0,92.8436
69262,6,0,0,10,4,0,35.8524
23339,9,1,0,6,5,1,35.6678
57919,10,1,0,11,5,1,51.0838
45650,10,0,0,16,2,0,64.13
70491,6,1,0,8,3,0,69.0982
33893,3,1,0,0,3,1,51.7786
93127,7,0,0,1,0,0,74.1254
80863,1,0,0,15,5,0,41.6726
35816,8,1,0,7,5,1,34.6632
62868,6,0,0,20,5,0,46.5736
35247,3,1,1,13,0,1,66.5494
32500,9,0,1,16,2,0,29.5
36621,5,1,1,13,5,1,11.824200000000001
28008,5,0,0,19,3,0,55.1016
61361,8,0,0,10,2,0,56.2722
65883,9,1,1,18,5,1,30.1766
31498,10,1,0,8,4,1,52.2996
22338,2,1,0,18,0,1,100.0
59783,5,1,1,5,5,1,9.4566
38962,2,1,0,7,4,1,52.2924
79867,4,0,1,12,3,0,24.973399999999998
83709,6,0,0,20,2,0,73.7418
21848,4,0,0,15,4,0,40.8696
84727,1,1,0,17,0,0,96.0
37165,5,1,0,15,3,1,72.93299999999999
50642,7,0,0,1,5,0,15.6284
75248,9,0,0,18,1,0,79.0496
80230,2,1,1,5,1,0,57.546
50006,6,0,1,0,0,0,32.0012
78646,3,1,0,10,4,0,56.7292
46740,3,1,0,6,2,1,73.348
54073,3,1,0,2,5,0,36.8146
36778,4,0,0,20,5,0,32.3556
26754,3,1,0,1,2,1,57.8508
81740,5,0,1,3,4,0,0.847999999999999
48846,4,0,0,10,3,0,43.7692
86465,4,1,1,5,5,0,17.793
80390,6,0,0,16,2,0,73.078
51037,4,1,0,18,1,1,93.2074
65170,3,1,0,11,4,0,61.534
28274,7,1,0,20,4,1,63.654799999999994
26179,4,0,0,3,3,0,32.7358
87305,1,1,0,3,4,0,48.961
30968,6,1,1,8,5,1,4.1936
37543,6,0,0,3,4,0,25.0086
44960,4,1,0,20,0,1,100.0
95372,2,1,0,10,5,0,54.0744
82056,7,1,1,4,2,0,40.4112
73867,8,0,0,15,0,0,84.2734
25662,4,1,0,15,5,1,46.6324
36009,8,1,1,11,4,1,20.7018
47287,1,0,0,5,2,0,43.9574
36916,4,1,0,12,3,1,64.3832
49883,4,0,0,2,4,0,26.976599999999998
79199,3,0,0,2,2,0,45.8398
41193,8,0,0,1,3,0,31.738599999999998
76225,5,0,0,20,5,0,41.245
32246,8,0,0,1,0,0,52.9492
35037,1,1,1,1,0,1,48.5074
44371,1,1,0,12,3,1,69.8742
72494,6,0,0,6,4,0,37.4988
66965,4,1,0,4,3,1,62.393
50159,10,0,0,5,2,0,45.531800000000004
43774,5,1,0,15,3,1,75.2548
77109,6,1,1,12,2,0,52.4218
47962,10,1,0,17,4,1,61.0924
53595,7,0,0,5,5,0,17.219
64892,4,1,1,8,4,1,29.9784
28625,2,1,0,16,2,1,84.725
81012,9,0,0,4,1,0,60.2024
54939,5,1,0,14,5,1,50.9878
90237,5,1,1,19,5,0,35.547399999999996
59480,6,0,0,5,0,0,74.396
68231,8,0,0,8,1,0,66.6462
27268,8,0,0,6,4,0,20.4536
55365,4,0,1,12,2,0,34.073
71977,2,0,0,19,2,0,72.8954
54594,6,0,0,18,0,0,85.9188
77867,3,0,1,14,3,0,31.5734
48539,1,1,0,7,4,1,54.2078
48030,5,1,1,5,0,1,59.106
65044,4,0,0,20,4,0,51.0088
91959,3,0,0,10,0,0,85.3918
50963,10,1,0,10,0,1,95.1926
24824,7,0,0,3,5,0,5.4648
54750,7,0,1,16,2,0,35.95
73343,3,0,1,12,1,0,47.6686
80560,3,1,0,16,0,0,99.0
55275,6,1,0,2,5,1,33.055
97695,10,1,0,6,5,0,43.539
29134,5,1,1,6,1,1,47.8268
54289,6,1,0,10,0,1,91.8578
36398,3,0,0,19,5,0,38.7796
85901,5,0,0,2,1,0,55.1802
66909,10,0,0,17,4,0,51.8818
50697,1,0,0,4,5,0,11.139400000000002
41616,5,0,1,13,3,0,21.8232
77497,1,1,0,17,1,0,100.0
41578,7,1,1,9,0,1,66.8156
22410,1,1,1,7,2,1,33.982
96065,7,0,0,19,2,0,81.713
22388,2,0,0,6,2,0,43.4776
44759,1,0,0,10,1,0,62.9518
46022,7,1,1,13,4,1,26.7044
80949,1,1,1,20,2,0,67.1898
59117,5,0,0,20,0,0,90.82339999999999
87504,3,0,0,2,4,0,29.5008
63316,8,0,0,11,2,0,59.1632
49766,3,0,1,20,4,0,19.953200000000002
66110,6,0,0,12,4,0,40.222
68154,1,1,0,12,0,0,100.0
40837,3,1,0,18,1,1,98.1674
93275,7,1,0,3,0,0,94.155
64632,3,1,0,9,5,0,44.4264
24192,6,0,0,13,0,0,73.33840000000001
32530,7,0,1,0,3,0,5.0
41216,8,1,0,0,0,1,83.2432
65814,1,0,0,0,3,0,37.162800000000004
49726,10,1,1,17,4,1,31.4452
26180,5,1,0,11,4,1,46.736
67026,5,0,0,17,3,0,61.9052
57038,1,1,0,9,3,0,60.9076
54115,1,1,1,18,2,0,53.823
62371,7,0,0,18,0,0,94.4742
46152,8,0,0,12,4,0,40.2304
56956,1,1,1,12,5,0,17.391199999999998
50114,1,1,1,20,4,0,36.022800000000004
59946,2,1,0,16,2,0,82.9892
81245,7,1,1,8,0,0,69.249
64056,4,1,0,13,5,1,53.3112
77771,9,1,1,6,5,0,16.5542
33281,7,1,0,12,0,1,99.6562
34880,2,1,0,18,2,1,80.976
60725,2,1,0,13,4,0,63.644999999999996
59426,8,0,0,13,5,0,29.385199999999998
55767,4,0,0,2,0,0,60.153400000000005
30732,1,0,0,3,2,0,44.6464
28863,5,0,0,2,0,0,55.7726
25956,2,1,0,14,2,1,79.1912
32221,6,1,1,3,4,1,9.9442
36968,4,0,0,2,1,0,49.3936
62220,9,0,0,15,5,0,29.944000000000003
86705,1,1,0,18,1,0,100.0
87816,6,1,0,6,3,0,65.5632
41441,6,1,0,9,5,1,43.7882
27963,3,1,0,20,2,1,90.5926
58302,7,1,1,19,5,1,27.1604
20196,8,0,1,4,1,0,18.0392
35222,9,1,0,16,3,1,69.0444
47274,5,1,0,7,4,1,51.9548
67172,1,0,0,6,4,0,32.4344
71037,10,0,0,17,2,0,68.7074
20252,3,1,0,13,5,1,40.550399999999996
69615,9,1,0,3,5,1,43.423
58446,8,0,0,9,3,0,45.1892
30740,6,0,1,20,4,0,13.148
72533,1,1,0,17,1,0,98.0
87839,3,0,0,0,5,0,22.5678
42582,10,1,0,13,5,1,50.016400000000004
92386,3,1,1,10,5,0,23.4772
46546,1,0,0,5,1,0,52.809200000000004
36748,9,0,1,19,0,0,53.8496
61975,9,0,0,4,1,0,55.394999999999996
84865,3,0,0,8,1,0,67.973
29359,7,0,0,17,4,0,46.3718
30679,5,1,0,5,1,1,78.6358
45107,3,0,0,13,3,0,44.5214
98868,10,1,0,1,4,0,47.2736
86719,7,0,0,3,1,0,66.8438
49724,8,1,0,2,2,1,62.9448
66816,5,1,1,4,1,1,51.3632
23655,1,1,1,8,2,1,33.731
42951,6,1,0,1,1,1,72.0902
53169,9,1,0,16,1,1,96.63380000000001
55235,4,0,0,1,3,0,37.547
20580,9,0,0,20,3,0,56.116
51872,7,1,1,11,4,1,26.8744
96226,9,1,1,2,5,0,12.2452
81316,4,0,0,10,1,0,74.2632
47770,8,0,0,7,4,0,34.054
58144,1,1,1,19,5,0,29.1288
80096,7,0,0,14,5,0,40.0192
35702,3,0,1,19,5,0,6.6404
40282,5,0,0,5,1,0,54.5564
37410,8,1,1,3,3,1,19.982
78538,3,0,0,15,5,0,33.2076
28341,2,1,0,20,2,1,85.6682
71308,8,1,0,15,1,0,96.7616
34664,1,1,1,9,2,1,39.4328
99279,10,0,1,3,5,0,1.0
83989,8,0,0,0,1,0,55.797799999999995
95445,3,0,0,0,4,0,27.089
49406,5,0,1,3,2,0,14.3812
22392,4,0,0,7,4,0,19.9784
44952,6,1,0,3,1,1,75.4904
48841,2,0,0,0,2,0,42.7682
87483,9,0,1,11,4,0,17.9966
80616,4,0,0,20,4,0,53.1232
83042,9,0,0,16,1,0,85.6084
95372,9,1,0,18,0,0,100.0
25110,7,0,0,8,3,0,39.022
93635,7,0,0,7,4,0,35.227000000000004
70791,10,0,0,17,3,0,61.6582
25120,8,1,1,8,2,1,36.024
96887,2,0,0,2,0,0,68.3774
64964,5,0,1,5,2,0,20.492800000000003
80211,4,0,0,16,5,0,35.0422
88868,8,0,0,16,2,0,68.7736
49393,1,0,0,20,5,0,41.8786
43553,8,1,0,3,5,1,33.2106
42024,8,0,0,2,0,0,60.4048
49046,5,0,1,12,1,0,40.809200000000004
40799,7,1,1,11,4,1,26.6598
37282,8,1,1,3,5,1,5.9564
86706,5,1,0,11,1,0,92.8412
71651,6,1,0,1,4,0,46.8302
90547,4,1,1,20,4,0,51.1094
84191,2,1,0,12,1,0,98.8382
36492,10,0,1,15,1,0,40.7984
22548,6,0,0,17,0,0,76.0096
21684,1,0,1,15,4,0,4.8368
35324,9,0,1,6,3,0,11.0648
52786,2,1,0,6,1,0,76.5572
61643,1,0,0,7,4,0,37.8286
39672,3,1,0,20,2,1,87.9344
54745,6,1,0,15,1,1,95.449
87986,8,0,0,9,3,0,56.0972
80255,2,1,0,0,3,0,57.051
93145,7,1,0,4,0,0,99.629
69272,2,0,1,13,4,0,16.3544
41666,4,1,1,2,4,1,8.3332
61569,10,0,0,17,3,0,60.8138
84716,10,0,0,5,4,0,30.443200000000004
43092,2,0,1,6,2,0,20.6184
34634,6,1,1,2,0,1,46.9268
70957,3,0,0,3,4,0,26.6914
45165,6,1,0,16,2,1,82.033
50122,8,0,0,16,2,0,59.0244
33016,3,1,0,1,0,1,77.1032
52187,3,0,0,17,1,0,78.9374
35427,3,1,1,19,3,1,50.5854
74907,7,1,0,0,1,0,70.98140000000001
84250,3,1,0,19,4,0,73.35
82334,6,0,0,15,3,0,63.9668
90128,5,0,0,20,0,0,100.0
69911,8,0,0,10,0,0,82.9822
40101,1,1,1,11,1,1,57.5202
64037,2,1,0,11,3,0,72.3074
58014,6,0,0,1,0,0,58.1028
80528,6,0,1,19,4,0,26.6056
41573,3,1,1,10,0,1,60.3146
42898,6,0,0,5,1,0,58.0796
42117,6,1,0,18,2,1,85.4234
21557,4,0,1,18,2,0,34.3114
37368,6,1,1,15,3,1,36.9736
51158,10,1,1,15,4,1,30.7316
93863,1,1,0,2,3,0,59.7726
91234,1,1,1,5,3,0,37.7468
59181,1,0,1,6,3,0,7.8362
42259,10,0,1,12,2,0,29.4518
21968,4,1,0,9,5,1,42.8936
66640,5,1,0,5,4,1,46.828
67456,7,1,0,10,5,1,51.4912
56801,9,1,0,20,2,1,95.3602
43540,3,0,0,12,0,0,73.708
37672,10,0,0,2,0,0,65.5344
83911,5,1,0,13,4,0,64.2822
90821,1,1,0,12,0,0,100.0
20782,5,0,0,3,3,0,28.656399999999998
99460,4,0,1,5,3,0,13.392
24373,9,1,0,12,1,1,87.8746
30014,5,1,1,3,1,1,41.5028
64006,1,1,0,10,4,0,57.8012
45495,8,1,0,13,5,1,49.599000000000004
87497,1,1,0,2,0,0,94.49940000000001
91982,9,1,0,20,2,0,100.0
45446,3,0,1,20,3,0,32.0892
62328,5,1,1,9,3,1,40.9656
80574,1,1,0,16,5,0,60.1148
64471,9,0,0,17,2,0,69.3942
57169,4,0,1,11,2,0,23.933799999999998
29297,6,1,0,4,3,1,53.8594
26719,2,1,1,5,3,1,23.8438
93988,9,0,0,11,1,0,77.2976
97055,3,0,0,17,2,0,73.911
72172,4,0,1,8,5,0,1.0
25121,7,1,0,18,1,1,89.02420000000001
51293,8,1,0,17,1,1,98.7586
88251,4,0,0,20,0,0,96.6502
96211,4,0,0,9,4,0,42.7422
95754,3,0,0,12,3,0,58.150800000000004
62188,4,1,1,19,3,1,46.9376
24582,10,0,0,4,4,0,16.9164
20015,1,0,0,5,5,0,12.503
72322,7,0,1,17,0,0,62.9644
87034,7,1,0,19,5,0,69.9068
29109,7,0,1,15,3,0,18.3218
20461,3,1,0,11,0,1,86.5922
40202,3,0,0,6,2,0,45.0404
79835,6,0,1,2,4,0,2.0
71790,7,0,1,5,2,0,18.858
99434,4,0,0,3,5,0,19.3868
82181,1,0,1,14,2,0,36.4362
71936,1,0,0,17,3,0,58.8872
95302,2,1,0,0,3,0,62.0604
46503,2,0,0,7,0,0,69.8006
49656,5,1,1,5,0,1,59.431200000000004
57580,2,0,0,14,2,0,58.516
59081,2,1,0,17,5,0,58.3162
70397,9,0,0,19,5,0,44.5794
45254,3,1,1,1,1,1,43.5508
57993,10,1,0,11,2,1,78.0986
22201,2,0,0,19,5,0,36.9402
30609,5,1,0,10,1,1,81.12180000000001
95588,6,0,0,2,4,0,33.117599999999996
67814,5,1,0,10,4,1,57.562799999999996
53579,6,0,0,10,1,0,61.7158
20592,3,0,0,16,4,0,43.1184
82433,1,1,0,7,5,0,51.986599999999996
76299,1,1,0,2,1,0,74.2598
20806,1,1,1,17,3,1,43.6612
81804,6,0,0,1,0,0,70.8608
57278,9,1,0,9,1,1,84.9556
63404,7,1,0,5,1,1,84.1808
27229,6,1,0,3,3,1,45.9458
22318,6,1,1,6,4,1,10.4636
48377,7,0,1,0,3,0,0.0
87679,8,0,0,10,4,0,40.535799999999995
93602,10,1,0,14,2,0,94.7204
38185,1,1,1,15,0,1,65.137
60130,9,0,0,14,3,0,50.025999999999996
80574,4,0,0,10,1,0,74.1148
40659,8,1,0,17,1,1,90.6318
71728,3,0,0,1,3,0,33.8456
59856,9,0,1,7,5,0,5.0
37950,4,0,0,8,3,0,38.59
75579,8,1,0,7,4,0,50.6158
98935,6,1,0,17,2,0,92.287
28086,4,1,0,1,0,1,72.1172
56208,5,0,0,1,2,0,37.7416
96534,9,0,0,8,0,0,86.3068
96008,7,0,0,16,3,0,64.2016
86037,5,1,0,10,4,0,67.2074
59738,3,0,0,5,3,0,41.4476
71137,9,1,1,10,2,0,50.2274
58437,5,0,0,15,3,0,54.1874
23022,2,0,0,11,1,0,62.1044
77832,5,1,0,5,1,0,79.0664
75622,7,0,0,5,1,0,65.62440000000001
33410,5,1,0,9,1,1,75.182
49150,6,1,1,14,4,1,28.83
